OrgID,EnrollDate,ChurnDate,OrgSize,Industry,IndustryGroup,Enrollment Plan,PromoType,Acquisition Channel,F28 Active Rate,Avg Lifetime Active,F28 Cc Flag,eLTV/CAC,Churned,Enrollment Duration,User_id
366903,2021-04-26,2021-05-25,2-6,Interior & Surface Cleaning,Other,Small,One Month,Sales,0.036000000000000004,0.008,0,1.2,1,29.0,36690320210426
366904,2021-05-03,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Marketing - Paid,0.214,0.612,0,8.8,0,585.0,36690420210503
366909,2021-05-17,2021-08-17,2-6,Painting,Other,Starter,No Promo,Marketing - Unpaid,0.0,0.174,0,0.6,1,92.0,36690920210517
366911,2021-04-26,,0-1,Home Cleaning,Home Cleaning,Small,One Month,Marketing - Unpaid,0.0,0.004,0,1.7,0,592.0,36691120210426
366920,2021-04-28,,2-6,Electrical,Electrical,Small,No Promo,Marketing - Unpaid,0.214,0.23800000000000002,0,2.2,0,590.0,36692020210428
366926,2021-04-26,,0-1,Roof & Attic,Other,Large,Special - One Month,Marketing - Unpaid,0.179,0.11900000000000001,0,8.4,0,592.0,36692620210426
366927,2021-04-26,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.179,0.51,0,2.5,0,592.0,36692720210426
366932,2021-05-25,,2-6,Carpet Cleaning,Carpet Cleaning,Starter,No Promo,Marketing - Unpaid,0.25,0.085,0,1.1,0,563.0,36693220210525
366935,2021-04-26,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Innovation,0.35700000000000004,0.846,0,9.4,0,592.0,36693520210426
366939,2021-04-26,,0-1,Concrete & Asphalt,Other,Small,One Month,Marketing - Unpaid,0.536,0.114,0,1.2,0,592.0,36693920210426
366940,2021-05-06,2021-07-05,2-6,General Contractor,General Contractor,Small,No Promo,Sales,0.214,0.034,0,2.2,1,60.0,36694020210506
366947,2021-04-26,,0-1,,Null,Large,No Promo,Marketing - Paid,0.0,0.004,0,6.0,0,592.0,36694720210426
366954,2021-04-27,,2-6,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.107,0.485,0,4.0,0,591.0,36695420210427
366955,2021-04-28,2021-05-03,11+,Landscaping & Lawn,Landscaping & Lawn,Large,No Promo,Product,0.14300000000000002,0.034,0,6.5,1,5.0,36695520210428
366960,2021-05-10,2021-08-09,2-6,Home Cleaning,Home Cleaning,Small,One Month,Sales,0.036000000000000004,0.028999999999999998,0,0.7,1,91.0,36696020210510
366963,2021-04-26,,0-1,Garage,Garage,Small,One Month,Sales,0.25,0.672,0,2.7,0,592.0,36696320210426
366966,2021-04-26,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Marketing - Unpaid,0.214,0.14800000000000002,0,8.4,0,592.0,36696620210426
366972,2021-04-26,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.46399999999999997,0.161,1,3.8,0,592.0,36697220210426
366974,2021-04-26,,2-6,Handyman,Handyman,Small,No Promo,Marketing - Unpaid,0.7859999999999999,0.8,1,2.0,0,592.0,36697420210426
366975,2021-04-26,,0-1,Junk Removal,Other,Small,One Month,Marketing - Paid,0.7859999999999999,0.88,1,2.5,0,592.0,36697520210426
366976,2021-04-26,2021-06-25,2-6,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Sales,0.071,0.012,0,1.8,1,60.0,36697620210426
366981,2021-05-05,,0-1,Electrical,Electrical,Small,One Month,Marketing - Paid,0.607,0.608,0,2.8,0,583.0,36698120210505
366988,2021-05-18,,2-6,Handyman,Handyman,Starter,No Promo,Marketing - Paid,0.46399999999999997,0.106,0,0.5,0,570.0,36698820210518
366994,2021-04-28,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.75,0.851,1,4.4,0,590.0,36699420210428
367002,2021-04-26,,2-6,Garage,Garage,Small,One Month,Sales,0.321,0.114,0,3.0,0,592.0,36700220210426
367008,2021-04-29,,2-6,Plumbing,Plumbing,Large,Special - One Month,Product,0.893,0.821,1,10.1,0,589.0,36700820210429
367018,2021-05-03,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Small,No Promo,Marketing - Unpaid,0.679,0.6759999999999999,0,3.7,0,585.0,36701820210503
367023,2021-04-29,2021-06-28,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.14300000000000002,0.025,0,2.6,1,60.0,36702320210429
367027,2021-05-19,,0-1,Automotive,Other,Starter,No Promo,Marketing - Unpaid,0.25,0.068,0,0.7,0,569.0,36702720210519
367034,2021-05-05,,2-6,Electrical,Electrical,Large,Special - One Month,Marketing - Paid,0.214,0.77,1,10.9,0,583.0,36703420210505
367038,2021-04-26,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,BD,0.9640000000000001,0.965,0,8.8,0,592.0,36703820210426
367041,2021-04-26,2021-07-29,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.0,0.004,0,8.4,1,94.0,36704120210426
367050,2021-05-04,2021-06-03,0-1,Appliances,Appliances,Small,One Month,Sales,0.0,0.008,0,1.3,1,30.0,36705020210504
367057,2021-04-26,2021-06-26,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Marketing - Paid,0.036000000000000004,0.008,0,1.6,1,61.0,36705720210426
367068,2021-05-08,,0-1,Home Cleaning,Home Cleaning,Starter,No Promo,Marketing - Unpaid,0.39299999999999996,0.17800000000000002,0,0.4,0,580.0,36706820210508
367071,2021-05-05,,0-1,Plumbing,Plumbing,Starter,No Promo,Marketing - Paid,0.5710000000000001,0.306,1,1.6,0,583.0,36707120210505
367074,2021-05-20,,2-6,Handyman,Handyman,Starter,No Promo,Marketing - Paid,0.643,0.625,1,0.5,0,568.0,36707420210520
367091,2021-04-27,2021-08-26,7-10,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.0,0.017,0,7.7,1,121.0,36709120210427
367093,2021-04-30,,11+,Plumbing,Plumbing,Large,2+ month,Marketing - Paid,0.0,0.004,0,14.8,0,588.0,36709320210430
367100,2021-04-27,,0-1,Deck & Patio,Other,Small,No Promo,BD,0.036000000000000004,0.042,0,1.3,0,591.0,36710020210427
367108,2021-04-27,2021-06-02,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.14300000000000002,0.028999999999999998,0,0.8,1,36.0,36710820210427
367112,2021-04-30,2021-10-29,2-6,Electrical,Electrical,Large,Special - One Month,Marketing - Paid,0.536,0.179,0,11.1,1,182.0,36711220210430
367117,2021-06-26,,0-1,Plumbing,Plumbing,Starter,No Promo,Marketing - Unpaid,0.0,0.021,0,2.1,0,531.0,36711720210626
367119,2021-06-07,,11+,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Marketing - Paid,0.036000000000000004,0.145,0,6.8,0,550.0,36711920210607
367121,2021-04-27,2021-05-26,0-1,Water Treatment,Other,Small,One Month,Sales,0.0,0.004,0,1.8,1,29.0,36712120210427
367125,2021-04-27,2021-06-26,2-6,Flooring,Other,Small,One Month,Sales,0.75,0.128,0,0.7,1,60.0,36712520210427
367126,2021-04-30,2021-07-31,0-1,Pets,Other,Small,One Month,Marketing - Paid,0.036000000000000004,0.008,0,0.9,1,92.0,36712620210430
367127,2021-04-27,2021-08-27,2-6,Handyman,Handyman,Small,One Month,Marketing - Unpaid,0.0,0.004,0,1.2,1,122.0,36712720210427
367129,2021-05-06,2021-07-05,0-1,Automotive,Other,Small,One Month,Marketing - Unpaid,0.429,0.106,0,1.0,1,60.0,36712920210506
367133,2021-04-27,2021-07-26,0-1,Handyman,Handyman,Small,One Month,Marketing - Paid,0.036000000000000004,0.008,0,2.9,1,90.0,36713320210427
367142,2021-04-28,2021-05-27,0-1,Junk Removal,Other,Small,One Month,Marketing - Paid,0.071,0.017,0,1.5,1,29.0,36714220210428
367145,2021-04-27,,2-6,Electrical,Electrical,Small,One Month,Sales,0.28600000000000003,0.589,0,2.5,0,591.0,36714520210427
367146,2021-04-27,,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Sales,0.036000000000000004,0.247,0,1.2,0,591.0,36714620210427
367148,2021-04-29,,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.39299999999999996,0.705,0,3.4,0,589.0,36714820210429
367151,2021-04-27,2021-10-07,11+,Home Cleaning,Home Cleaning,Extra large,Special - One Month,Sales,0.0,0.004,0,7.0,1,163.0,36715120210427
367158,2021-04-29,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Extra large,2+ month,BD,0.607,0.888,1,13.5,0,589.0,36715820210429
367159,2021-04-27,,0-1,Lighting,Other,Extra large,Special - One Month,,0.35700000000000004,0.594,1,29.1,0,591.0,36715920210427
367167,2021-04-27,,0-1,Landscaping & Lawn,Landscaping & Lawn,Extra large,No Promo,Sales,0.35700000000000004,0.085,1,5.8,0,591.0,36716720210427
367174,2021-04-27,,0-1,Home Cleaning,Home Cleaning,Small,One Month,Marketing - Paid,0.25,0.08900000000000001,0,2.3,0,591.0,36717420210427
367178,2021-04-27,2021-07-29,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.0,0.004,0,1.4,1,93.0,36717820210427
367179,2021-04-28,2021-06-27,2-6,Electrical,Electrical,Small,One Month,Sales,0.107,0.028999999999999998,0,2.5,1,60.0,36717920210428
367182,2021-06-02,2021-07-01,7-10,Electrical,Electrical,Large,Special - One Month,Marketing - Paid,0.0,0.004,0,10.4,1,29.0,36718220210602
367183,2021-04-27,,2-6,Automotive,Other,Small,One Month,BD,0.821,0.935,1,1.5,0,591.0,36718320210427
367188,2021-04-27,2021-05-26,11+,Restoration,Other,Small,One Month,Sales,0.0,0.004,0,1.7,1,29.0,36718820210427
367195,2021-04-29,2021-08-31,7-10,Heating & Air Conditioning,Heating & Air Conditioning,Extra large,2+ month,Marketing - Unpaid,0.179,0.038,0,13.3,1,124.0,36719520210429
367196,2021-06-06,,0-1,General Contractor,General Contractor,Starter,No Promo,Marketing - Unpaid,0.5,0.273,1,0.5,0,551.0,36719620210606
367200,2021-04-27,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.0,0.004,0,8.1,0,591.0,36720020210427
367201,2021-04-27,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,1.0,0.833,1,8.1,0,591.0,36720120210427
367203,2021-04-27,2021-06-26,2-6,Garage,Garage,Small,One Month,Sales,0.0,0.004,0,2.0,1,60.0,36720320210427
367210,2021-04-27,,0-1,Plumbing,Plumbing,Large,Special - One Month,Sales,0.5,0.418,0,5.7,0,591.0,36721020210427
367211,2021-04-27,,0-1,Junk Removal,Other,Small,One Month,Sales,0.0,0.008,0,0.8,0,591.0,36721120210427
367213,2021-05-03,,2-6,Window & Exterior Cleaning,Window & Exterior,Large,No Promo,Marketing - Unpaid,0.036000000000000004,0.028999999999999998,0,8.1,0,585.0,36721320210503
367214,2021-04-27,2021-07-26,2-6,Carpet Cleaning,Carpet Cleaning,Large,2+ month,Marketing - Paid,0.46399999999999997,0.158,0,10.6,1,90.0,36721420210427
367218,2021-04-27,2021-06-02,2-6,Air Duct Cleaning,Other,Small,One Month,Sales,0.28600000000000003,0.042,0,3.8,1,36.0,36721820210427
367220,2021-04-27,2021-06-26,2-6,Plumbing,Plumbing,Large,Special - One Month,Sales,0.036000000000000004,0.008,0,10.4,1,60.0,36722020210427
367227,2021-04-27,2021-05-26,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.214,0.034,0,4.9,1,29.0,36722720210427
367228,2021-04-27,,2-6,Plumbing,Plumbing,Large,Special - One Month,Marketing - Unpaid,0.25,0.243,1,8.6,0,591.0,36722820210427
367229,2021-04-29,,11+,Heating & Air Conditioning,Heating & Air Conditioning,Extra large,2+ month,Marketing - Paid,0.536,0.495,0,11.9,0,589.0,36722920210429
367230,2021-05-05,,2-6,Audio & TV,Other,Small,No Promo,Marketing - Paid,0.5,0.418,0,2.1,0,583.0,36723020210505
367234,2021-05-05,2021-10-04,2-6,Fencing,Other,Large,Special - One Month,Marketing - Paid,0.214,0.034,0,11.1,1,152.0,36723420210505
367240,2021-04-27,,0-1,Automotive,Other,Small,One Month,Marketing - Paid,0.25,0.222,0,1.7,0,591.0,36724020210427
367241,2021-04-27,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.214,0.495,1,8.1,0,591.0,36724120210427
367242,2021-04-27,2021-08-26,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.5,0.273,1,3.3,1,121.0,36724220210427
367243,2021-05-07,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Marketing - Unpaid,0.9640000000000001,0.491,1,9.3,0,581.0,36724320210507
367247,2021-04-27,2021-05-26,0-1,Automotive,Other,Small,One Month,Marketing - Paid,0.036000000000000004,0.008,0,1.6,1,29.0,36724720210427
367249,2021-04-27,2021-06-26,0-1,Junk Removal,Other,Small,One Month,Marketing - Paid,0.0,0.004,0,1.5,1,60.0,36724920210427
367252,2021-08-29,2021-10-28,2-6,Home Cleaning,Home Cleaning,Starter,No Promo,Marketing - Unpaid,0.107,0.028999999999999998,0,0.9,1,60.0,36725220210829
367253,2021-08-18,2021-10-17,2-6,Painting,Other,Small,One Month,Sales,0.071,0.017,0,1.9,1,60.0,36725320210818
367254,2021-04-27,2021-06-26,2-6,Home Cleaning,Home Cleaning,Small,One Month,Sales,0.0,0.004,0,1.1,1,60.0,36725420210427
367256,2021-04-27,2021-11-27,11+,General Contractor,General Contractor,Starter,No Promo,Sales,0.0,0.051,0,0.7,1,214.0,36725620210427
367262,2021-04-27,2021-05-26,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,No Promo,Marketing - Paid,0.071,0.316,0,3.4,1,29.0,36726220210427
367262,2021-06-10,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,,0.321,0.316,1,3.7,0,547.0,36726220210610
367263,2021-04-27,,0-1,Junk Removal,Other,Small,One Month,Marketing - Paid,0.857,0.7390000000000001,0,2.1,0,591.0,36726320210427
367265,2021-04-27,,2-6,Home Cleaning,Home Cleaning,Small,One Month,BD,0.036000000000000004,0.405,0,1.1,0,591.0,36726520210427
367266,2021-05-10,,2-6,Home Cleaning,Home Cleaning,Starter,No Promo,Marketing - Unpaid,0.429,0.239,0,0.6,0,578.0,36726620210510
367268,2021-04-27,2021-05-26,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Marketing - Unpaid,0.75,0.098,0,1.2,1,29.0,36726820210427
367270,2021-04-27,2021-11-26,0-1,Window & Exterior Cleaning,Window & Exterior,Large,2+ month,Marketing - Unpaid,0.321,0.102,0,8.4,1,213.0,36727020210427
367274,2021-04-27,2021-05-26,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Marketing - Unpaid,0.036000000000000004,0.008,0,2.5,1,29.0,36727420210427
367277,2021-04-27,,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.929,0.794,1,3.9,0,591.0,36727720210427
367279,2021-05-04,2021-10-03,2-6,Fencing,Other,Extra large,Special - One Month,Marketing - Paid,0.35700000000000004,0.059000000000000004,0,8.8,1,152.0,36727920210504
367280,2021-04-28,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.679,0.623,1,3.7,0,590.0,36728020210428
367284,2021-04-30,2021-06-29,2-6,General Contractor,General Contractor,Small,No Promo,Marketing - Unpaid,0.071,0.012,0,1.6,1,60.0,36728420210430
367286,2021-05-19,,2-6,Plumbing,Plumbing,Large,2+ month,Skyboss,0.679,0.653,0,7.2,0,569.0,36728620210519
367290,2021-04-27,2021-10-26,2-6,Tree Services,Other,Small,One Month,Sales,0.35700000000000004,0.047,1,2.4,1,182.0,36729020210427
367293,2021-11-01,,2-6,Flooring,Other,Large,Special - One Month,Marketing - Unpaid,0.179,0.034,0,6.0,0,403.0,36729320211101
367296,2021-04-28,2021-07-29,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Large,Special - One Month,Sales,0.0,0.004,0,8.2,1,92.0,36729620210428
367302,2021-04-27,,2-6,Plumbing,Plumbing,Large,2+ month,Skyboss,0.893,0.88,1,8.4,0,591.0,36730220210427
367305,2021-05-10,,2-6,Window & Exterior Cleaning,Window & Exterior,Small,No Promo,Marketing - Paid,0.821,0.585,1,2.8,0,578.0,36730520210510
367309,2021-04-27,2021-06-26,0-1,Handyman,Handyman,Small,No Promo,Sales,0.071,0.012,1,1.7,1,60.0,36730920210427
367311,2021-04-28,2021-08-27,0-1,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.0,0.004,0,1.4,1,121.0,36731120210428
367317,2021-04-27,,11+,Carpet Cleaning,Carpet Cleaning,Extra large,Special - One Month,Sales,0.0,0.008,0,9.4,0,591.0,36731720210427
367319,2021-04-30,2021-07-28,2-6,Landscaping & Lawn,Landscaping & Lawn,Small,One Month,Sales,0.0,0.004,0,0.8,1,89.0,36731920210430
367335,2021-04-27,2021-05-27,2-6,Roof & Attic,Other,Small,One Month,Sales,0.107,0.017,0,1.0,1,30.0,36733520210427
367338,2021-05-06,2021-09-05,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Marketing - Unpaid,0.429,0.136,0,1.5,1,122.0,36733820210506
367349,2021-04-27,2021-06-25,0-1,Handyman,Handyman,Small,One Month,Sales,0.0,0.004,0,0.8,1,59.0,36734920210427
367353,2021-04-30,,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Marketing - Paid,0.7859999999999999,0.91,1,1.7,0,588.0,36735320210430
367355,2021-04-29,,2-6,General Contractor,General Contractor,Small,One Month,Marketing - Paid,0.071,0.012,0,0.7,0,589.0,36735520210429
367356,2021-04-28,2021-09-24,0-1,Window & Exterior Cleaning,Window & Exterior,Starter,No Promo,Marketing - Unpaid,0.071,0.025,0,0.8,1,149.0,36735620210428
367357,2021-04-30,2021-09-30,0-1,Electrical,Electrical,Small,One Month,Marketing - Unpaid,0.14300000000000002,0.076,0,3.1,1,153.0,36735720210430
367360,2021-04-28,2021-05-27,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Unpaid,0.071,0.017,0,3.9,1,29.0,36736020210428
367370,2021-04-28,,2-6,General Contractor,General Contractor,Starter,No Promo,Marketing - Paid,0.0,0.008,0,0.8,0,590.0,36737020210428
367373,2021-04-30,,2-6,General Contractor,General Contractor,Large,Special - One Month,Marketing - Paid,0.679,0.705,1,8.6,0,588.0,36737320210430
367380,2021-07-11,,0-1,Landscaping & Lawn,Landscaping & Lawn,Starter,No Promo,Marketing - Unpaid,0.9640000000000001,0.596,1,0.9,0,516.0,36738020210711
367382,2021-04-29,,0-1,Home Cleaning,Home Cleaning,Large,Special - One Month,Marketing - Paid,0.7140000000000001,0.858,1,5.9,0,589.0,36738220210429
367420,2021-05-07,,2-6,Painting,Other,Large,No Promo,BD,0.214,0.5660000000000001,0,9.6,0,581.0,36742020210507
367422,2021-03-22,2021-04-28,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.0,0.11599999999999999,0,,1,37.0,36742220210322
367422,2021-05-03,,2-6,Plumbing,Plumbing,Small,No Promo,Marketing - Unpaid,0.821,0.11599999999999999,1,4.3,0,585.0,36742220210503
367423,2021-07-09,,0-1,Flooring,Other,Starter,No Promo,Sales,0.0,0.004,0,1.0,0,518.0,36742320210709
367426,2021-04-28,,2-6,Electrical,Electrical,Small,One Month,Sales,0.0,0.004,0,2.5,0,590.0,36742620210428
367434,2021-04-28,2021-05-27,0-1,Window & Exterior Cleaning,Window & Exterior,Small,One Month,Sales,0.071,0.012,0,0.8,1,29.0,36743420210428
367448,2021-04-28,2021-05-12,2-6,Automotive,Other,Starter,No Promo,Sales,0.0,0.004,0,0.5,1,14.0,36744820210428
367449,2021-04-28,,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Paid,0.7140000000000001,0.716,1,3.9,0,590.0,36744920210428
367451,2021-04-28,,0-1,Home Cleaning,Home Cleaning,Small,One Month,Sales,0.14300000000000002,0.201,0,0.5,0,590.0,36745120210428
367454,2021-04-28,,2-6,Electrical,Electrical,Small,One Month,Sales,0.25,0.313,1,2.5,0,590.0,36745420210428
367461,2021-05-07,,2-6,Heating & Air Conditioning,Heating & Air Conditioning,Starter,One Month,Marketing - Unpaid,0.071,0.09,0,1.3,0,581.0,36746120210507
367462,2021-04-28,2021-05-03,0-1,Junk Removal,Other,Small,No Promo,Marketing - Unpaid,0.0,0.7759999999999999,0,2.5,1,5.0,36746220210428
367462,2021-06-07,,2-6,Junk Removal,Other,Small,One Month,Marketing - Paid,0.929,0.7759999999999999,1,2.5,0,550.0,36746220210607
367466,2021-04-28,2021-11-27,0-1,Handyman,Handyman,Small,One Month,Marketing - Unpaid,0.536,0.43700000000000006,1,1.2,1,213.0,36746620210428
367467,2021-04-28,2021-05-27,2-6,Painting,Other,Small,One Month,Marketing - Paid,0.28600000000000003,0.038,1,2.2,1,29.0,36746720210428
367468,2021-04-28,,0-1,Heating & Air Conditioning,Heating & Air Conditioning,Small,One Month,Marketing - Paid,0.14300000000000002,0.562,0,3.9,0,590.0,36746820210428
367469,2021-04-28,2021-09-08,0-1,Locksmith,Other,Small,One Month,Sales,0.0,0.004,0,0.8,1,133.0,36746920210428
367483,2021-04-28,2021-10-27,0-1,Handyman,Handyman,Large,Special - One Month,Marketing - Unpaid,0.071,0.141,0,5.8,1,182.0,36748320210428
367484,2021-04-28,,2-6,Property Manager,Other,Small,One Month,Marketing - Unpaid,0.7140000000000001,0.7509999999999999,0,0.9,0,590.0,36748420210428
367485,2021-07-14,2021-09-13,2-6,Parties,Other,Starter,One Month,Sales,0.036000000000000004,0.03,0,1.0,1,61.0,36748520210714
367487,2021-04-28,2021-06-27,2-6,Home Inspection,Other,Small,One Month,Sales,0.0,0.004,0,2.8,1,60.0,36748720210428
367492,2021-04-28,,0-1,Electrical,Electrical,Large,Special - One Month,Marketing - Paid,0.35700000000000004,0.759,0,10.5,0,590.0,36749220210428
367497,2021-05-14,,2-6,Tile & Grout,Other,Large,2+ month,Marketing - Unpaid,0.5710000000000001,0.8540000000000001,0,7.7,0,574.0,36749720210514
367505,2021-04-28,,0-1,Plumbing,Plumbing,Small,One Month,Marketing - Unpaid,0.821,0.9309999999999999,1,4.0,0,590.0,36750520210428
367506,2021-04-28,2021-05-27,2-6,Plumbing,Plumbing,Small,One Month,Marketing - Paid,0.214,0.047,0,2.0,1,29.0,36750620210428
367508,2021-04-28,2021-11-29,0-1,Doors,Other,Large,Special - One Month,Sales,0.107,0.021,0,10.2,1,215.0,36750820210428
367510,2021-04-28,2021-06-28,2-6,Electrical,Electrical,Small,One Month,Sales,0.0,0.008,0,1.8,1,61.0,36751020210428
